		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111101    3    3    4    2    5    3    1    1  6.075785 0.638743 SUCCESS  28
000111111    0    1    2    4    4    1    2    3  6.608679 0.579380 SUCCESS  29
001000011    0    5    0    2    3    2    4    2  9.213569 0.324601 SUCCESS  30
001000101    3    1    2    0    1    2    5    4  8.366235 0.398537 SUCCESS  31
001000111    1    3    2    6    4    4    1    2  9.528010 0.299727 SUCCESS  32
001001011    3    1    1    1    2    2    5    3  5.824233 0.666913 SUCCESS  33
001001101    3    3    3    6    2    3    5    3  8.995116 0.342708 SUCCESS  34
001001111    3    2    2    1    2    3    1    6  7.644677 0.468925 SUCCESS  35
001010011    1    3    1    1    1    5    2    3  6.608679 0.579380 SUCCESS  36
001010101    1    3    3    3    4    6    2    3  7.959118 0.437474 SUCCESS  37
001010111    5    3    1    5    1    1    0    1 11.692684 0.165451 SUCCESS  38
001011011    0    2    1    4    6    3    4    4 12.132900 0.145372 SUCCESS  39
001011101    4    3    0    0    3    1    4    5 11.034014 0.199779 SUCCESS  40
001011111    3    1    4    0    1    4    0    1  9.809351 0.278663 SUCCESS  41
001100101    2    2    3    1    1    3    2    4  3.282230 0.915418 SUCCESS  42
001100111    6    5    4    2    2    2    3    1 10.501120 0.231599 SUCCESS  43
001101011    1    4    3    1    3    3    7    3 12.195788 0.142680 SUCCESS  44
001101101    3    3    2    1    2    2    2    3  1.587562 0.991157 SUCCESS  45
001101111    2    2    7    1    3    3    6    1 16.432459 0.036592 SUCCESS  46
001110101    0    3    2    3    1    5    5    2  9.402234 0.309508 SUCCESS  47
001110111    4    2    1    2    3    2    0    1  5.635568 0.687978 SUCCESS  48
001111011    5    2    5    1    2    2    0    3  9.339345 0.314483 SUCCESS  49
001111101    4    3    2    1    1    1    3    2  4.066676 0.851058 SUCCESS  50
001111111    1    3    4    5    5    2    2    2  7.896229 0.443672 SUCCESS  51
010000011    3    6    6    3    4    5    2    1 15.899565 0.043840 SUCCESS  52
010000111    0    4    2    3    4    1    0    1  9.024905 0.340199 SUCCESS  53
010001011    2    2    2    1    0    2    4    3  4.851122 0.773363 SUCCESS  54
010001111    1    1    2    4    4    3    2    0  6.608679 0.579380 SUCCESS  55
010010011    2    3    4    5    4    3    3    2  5.480003 0.705254 SUCCESS  56
010010111    1    2    4    2    2    1    3    3  3.282230 0.915418 SUCCESS  57
010011011    2    6    3    5    0    1    3    3 12.070012 0.148107 SUCCESS  58
010011111    3    2    2    0    2    2    1    5  6.608679 0.579380 SUCCESS  59
010100011    1    1    2    2    3    2    5    3  5.039787 0.753315 SUCCESS  60
010100111    1    3    4    4    2    3    1    3  4.318229 0.827331 SUCCESS  61
010101011    2    3    3    3    4    6    3    3  7.237560 0.511232 SUCCESS  62
010101111    3    0    3    2    2    5    2    1  6.671567 0.572447 SUCCESS  63
010110011    1    4    1    0    2    3    1    3  6.482903 0.593305 SUCCESS  64
010110111    2    1    2    2    3    4    2    5  5.165563 0.739743 SUCCESS  65
010111011    4    1    1    2    3    2    3    4  4.255341 0.833382 SUCCESS  66
010111111    2    1    1    1    0    2    0    1  8.584688 0.378532 SUCCESS  67
011000111    5    2    1    2    4    0    3    1  8.366235 0.398537 SUCCESS  68
011001111    6    5    3    2    3    2    1    1 10.375344 0.239663 SUCCESS  69
011010111    1    2    1    1    2    3    5    3  5.824233 0.666913 SUCCESS  70
011011111    3    2    5    2    4    2    2    0  6.797343 0.558648 SUCCESS  71
011101111    4    1    1    2    5    1    2    4  7.644677 0.468925 SUCCESS  72
011111111    3    3    4    4    7    2    2    1 12.258676 0.140030 SUCCESS  73
100000000    4    2    1    2    3    0    2    0  7.267349 0.508082 SUCCESS  74
100010000    1    4    3    1    3    7    2    2 12.070012 0.148107 SUCCESS  75
100100000    3    1    3    3    3    0    1    2  4.851122 0.773363 SUCCESS  76
100101000    5    0    3    4    1    3    5    4 11.348454 0.182726 SUCCESS  77
100110000    2    3    0    3    2    2    2    1  3.940900 0.862416 SUCCESS  78
100111000    2    1    5    0    2    3    1    1  8.177571 0.416320 SUCCESS  79
101000000    3    2    2    3    4    0    2    2  4.129564 0.845248 SUCCESS  80
101000100    1    2    3    1    1    0    3    2  5.509792 0.701955 SUCCESS  81
101001000    3    4    2    4    1    1    5    3  6.986007 0.538143 SUCCESS  82
101001100    5    4    1    3    2    3    0    2  7.644677 0.468925 SUCCESS  83
101010000    0    3    2    4    9    3    1    2 23.148244 0.003179 FAILURE  84
101010100    0    3    4    4    3    3    1    3  6.012897 0.645787 SUCCESS  85
101011000    3    5    2    3    2    4    2    3  4.506893 0.808743 SUCCESS  86
101011100    1    5    1    5    2    3    3    1  8.554899 0.381222 SUCCESS  87
101100000    2    3    1    4    0    2    1    6 10.971126 0.203341 SUCCESS  88
101100100    3    4    3    2    3    4    6    5 10.815560 0.212370 SUCCESS  89
101101000    1    2    4    2    1    4    2    1  4.914011 0.766726 SUCCESS  90
101101100    2    3    4    2    2    2    5    7 13.168899 0.106169 SUCCESS  91
101110000    2    3    2    4    4    1    3    3  3.533783 0.896552 SUCCESS  92
101110100    4    4    3    1    2    3    3    3  3.596671 0.891559 SUCCESS  93
101111000    1    2    2    1    3    2    1    1  3.815124 0.873406 SUCCESS  94
101111100    5    0    4    0    1    1    2    1 11.504019 0.174743 SUCCESS  95
110000000    3    4    1    3    3    0    1    0  8.177571 0.416320 SUCCESS  96
110000010    2    4    1    4    1    2    1    2  4.914011 0.766726 SUCCESS  97
110000100    3    3    0    3    1    3    1    2  4.851122 0.773363 SUCCESS  98
110001000    1    3    1    3    2    7    2    3 11.159790 0.192809 SUCCESS  99
110001010    2    3    2    4    3    4    2    1  3.470895 0.901437 SUCCESS 100
110010000    2    6    2    3    4    0    3    5 12.195788 0.142680 SUCCESS 101
110010010    2    0    2    1    2    1    2    4  5.572680 0.694975 SUCCESS 102
110010100    4    4    1    2    1    4    5    2  7.833341 0.449917 SUCCESS 103
110011000    1    2    2    2    6    2    3    2  6.797343 0.558648 SUCCESS 104
110011010    2    3    1    2    1    2    5    2  4.976899 0.760042 SUCCESS 105
110100000    3    2    2    1    3    2    1    2  2.309120 0.970039 SUCCESS 106
110100010    2    2    3    1    0    0    2    1  7.078684 0.528168 SUCCESS 107
110100100    4    2    2    2    2    0    7    4 13.764680 0.088109 SUCCESS 108
110101000    0    1    2    2    6    4    3    2 10.186680 0.252167 SUCCESS 109
110101010    1    3    4    4    3    3    2    3  3.596671 0.891559 SUCCESS 110
110101100    2    4    1    2    3    6    1    5 11.285566 0.186038 SUCCESS 111
110110000    4    3    1    2    1    1    1    5  7.518901 0.481816 SUCCESS 112
110110010    1    6    2    3    2    4    6    5 15.836677 0.044778 SUCCESS 113
110110100    2    2    4    1    1    0    3    0  8.051795 0.428427 SUCCESS 114
110111000    1    3    0    6    1    2    2    2  9.998015 0.265165 SUCCESS 115
110111010    3    2    4    0    1    4    1    2  6.608679 0.579380 SUCCESS 116
110111100    2    3    2    0    5    3    3    1  6.734455 0.565535 SUCCESS 117
111000000    2    4    2    2    3    0    1    2  4.851122 0.773363 SUCCESS 118
111000010    2    2    1    3    0    4    2    2  4.851122 0.773363 SUCCESS 119
111000100    1    2    1    2    1    3    1    3  3.878012 0.867958 SUCCESS 120
111000110    1    3    3    6    3    1    2    0 10.123792 0.256445 SUCCESS 121
111001000    3    4    2    2    4    0    3    3  5.165563 0.739743 SUCCESS 122
111001010    5    6    4    2    4    3    3    2 10.752672 0.216111 SUCCESS 123
111001100    4    3    4    1    5    4    5    1 10.626896 0.223749 SUCCESS 124
111010000    4    3    3    2    4    1    4    0  6.860231 0.551785 SUCCESS 125
111010010    2    2    5    3    2    4    4    2  5.354227 0.719131 SUCCESS 126
111010100    1    3    4    1    5    1    1    2  7.518901 0.481816 SUCCESS 127
111010110    1    2    1    2    3    5    2    4  5.950009 0.652832 SUCCESS 128
111011000    7    3    0    0    0    0    1    1 20.698919 0.007992 FAILURE 129
111011010    3    0    2    1    3    2    2    0  6.357126 0.607295 SUCCESS 130
111011100    2    1    2    3    3    1    2    2  2.309120 0.970039 SUCCESS 131
111100000    1    1    1    0    2    1    1    3  7.015796 0.534929 SUCCESS 132
111100010    2    0    0    2    1    3    2    2  6.294238 0.614310 SUCCESS 133
111100100    1    2    3    3    3    1    3    3  2.497784 0.961834 SUCCESS 134
111100110    3    1    2    0    4    3    6    1 11.034014 0.199779 SUCCESS 135
111101000    3    3    4    1    3    0    3    2  5.039787 0.753315 SUCCESS 136
111101010    0    4    4    4    6    3    0    1 14.549126 0.068529 SUCCESS 137
111101100    4    1    0    1    2    2    0    1  8.773353 0.361775 SUCCESS 138
111101110    3    1    2    1    0    2    5    0  9.809351 0.278663 SUCCESS 139
111110000    0    1    1    1    2    0    1    4  9.557799 0.297443 SUCCESS 140
111110010    5    2    4    1    4    3    1    2  6.923119 0.544950 SUCCESS 141
111110100    3    5    4    1    2    1    2    1  6.734455 0.565535 SUCCESS 142
111110110    2    1    1    2    1    3    0    2  5.446904 0.708915 SUCCESS 143
111111000    1    1    3    4    5    2    3    5  8.743564 0.364388 SUCCESS 144
111111010    4    4    4    4    5    1    2    1  8.806452 0.358886 SUCCESS 145
111111100    1    2    4    3    3    3    2    2  2.560672 0.958842 SUCCESS 146
111111110    3    3    4    4    7    2    2    1 12.258676 0.140030 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    3    2    4    1    2    3    1  3.345118 0.910872 SUCCESS   0
000000011    4    2    5    4    1    0    0    0 13.324464 0.101163 SUCCESS   1
000000101    4    2    2    3    1    4    1    3  4.255341 0.833382 SUCCESS   2
000000111    2    2    4    2    4    1    2    0  5.761345 0.673945 SUCCESS   3
000001001    2    2    1    1    3    5    2    3  5.039787 0.753315 SUCCESS   4
000001011    1    3    2    3    2    4    3    3  2.623560 0.955720 SUCCESS   5
000001101    2    1    4    2    0    1    2    2  5.572680 0.694975 SUCCESS   6
000001111    1    2    3    1    2    2    1    2  3.030678 0.932418 SUCCESS   7
000010001    4    2    1    4    5    1    2    2  6.860231 0.551785 SUCCESS   8
000010011    2    3    0    2    2    3    4    4  5.102675 0.746548 SUCCESS   9
000010101    2    3    2    1    2    3    1    0  4.725346 0.786488 SUCCESS  10
000010111    1    4    2    4    1    5    4    4  8.806452 0.358886 SUCCESS  11
000011001    5    4    2    3    1    2    2    2  5.165563 0.739743 SUCCESS  12
000011011    4    1    2    4    0    3    3    4  6.860231 0.551785 SUCCESS  13
000011101    3    3    2    4    3    2    2    1  2.560672 0.958842 SUCCESS  14
000011111    1    3    3    1    3    3    0    3  4.914011 0.766726 SUCCESS  15
000100011    5    1    1    3    6    1    1    4 12.854458 0.116956 SUCCESS  16
000100101    5    0    2    3    0    2    2    1  9.024905 0.340199 SUCCESS  17
000100111    5    4    0    0    4    2    4    1 11.881348 0.156577 SUCCESS  18
000101001    3    2    1    3    0    3    3    2  4.066676 0.851058 SUCCESS  19
000101011    3    2    2    0    1    3    1    2  4.725346 0.786488 SUCCESS  20
000101101    1    1    5    1    3    2    1    5  9.276457 0.319514 SUCCESS  21
000101111    2    4    3    4    2    4    2    2  3.596671 0.891559 SUCCESS  22
000110011    7    2    3    6    3    2    1    0 18.064239 0.020750 SUCCESS  23
000110101    1    4    4    5    2    2    3    4  7.111783 0.524622 SUCCESS  24
000110111    2    0    2    3    1    2    5    2  6.608679 0.579380 SUCCESS  25
000111001    1    2    2    4    4    0    2    0  8.177571 0.416320 SUCCESS  26
000111011    1    3    1    4    2    3    3    5  6.075785 0.638743 SUCCESS  27
000111101    0    4    0    2    2    3    2    1  7.267349 0.508082 SUCCESS  28
000111111    4    5    0    0    5    2    2    4 12.854458 0.116956 SUCCESS  29
001000011    2    2    3    2    4    2    1    0  4.851122 0.773363 SUCCESS  30
001000101    2    1    2    6    2    4    2    2  7.707565 0.462545 SUCCESS  31
001000111    3    5    1    2    5    1    1    5 11.222678 0.189398 SUCCESS  32
001001011    3    3    6    2    0    2    2    2  8.492011 0.386941 SUCCESS  33
001001101    2    0    2    3    4    1    4    3  5.887121 0.659874 SUCCESS  34
001001111    3    4    1    1    2    4    1    2  4.976899 0.760042 SUCCESS  35
001010011    3    2    3    3    0    3    0    2  5.698457 0.680967 SUCCESS  36
001010101    0    2    2    1    1    3    0    3  7.141573 0.521438 SUCCESS  37
001010111    2    1    1    0    1    2    2    1  6.168462 0.628368 SUCCESS  38
001011011    3    3    4    0    1    1    1    6 11.818460 0.159489 SUCCESS  39
001011101    1    3    2    1    4    3    4    3  4.318229 0.827331 SUCCESS  40
001011111    1    2    3    1    1    3    1    2  3.878012 0.867958 SUCCESS  41
001100101    4    1    0    3    5    2    1    1  9.150681 0.329745 SUCCESS  42
001100111    5    3    3    5    1    2    0    1 10.186680 0.252167 SUCCESS  43
001101011    1    3    4    1    4    4    1    2  5.950009 0.652832 SUCCESS  44
001101101    5    0    3    5    1    4    6    1 16.432459 0.036592 SUCCESS  45
001101111    1    1    0    4    3    1    5    0 11.566907 0.171598 SUCCESS  46
001110101    4    5    2    3    5    1    1    2  8.680676 0.369946 SUCCESS  47
001110111    3    1    3    2    2    3    2    2  1.587562 0.991157 SUCCESS  48
001111011    1    4    1    3    3    2    2    1  4.066676 0.851058 SUCCESS  49
001111101    0    3    3    1    3    3    2    3  4.129564 0.845248 SUCCESS  50
001111111    5    7    1    0    4    2    1    2 17.091129 0.029174 SUCCESS  51
010000011    1    1    5    3    1    4    1    4  8.492011 0.386941 SUCCESS  52
010000111    2    1    4    3    3    1    1    1  4.851122 0.773363 SUCCESS  53
010001011    3    1    2    3    2    3    0    4  4.976899 0.760042 SUCCESS  54
010001111    1    3    0    2    4    1    1    1  7.204461 0.514742 SUCCESS  55
010010011    0    1    1    1    3    2    2    2  5.446904 0.708915 SUCCESS  56
010010111    4    2    3    1    3    4    5    7 14.989343 0.059353 SUCCESS  57
010011011    2    0    4    3    4    2    3    2  5.102675 0.746548 SUCCESS  58
010011111    3    6    4    0    2    2    1    1 10.971126 0.203341 SUCCESS  59
010100011    0    2    2    3    5    2    4    2  6.797343 0.558648 SUCCESS  60
010100111    3    4    2    2    0    2    0    2  6.482903 0.593305 SUCCESS  61
010101011    0    4    1    0    2    4    0    5 13.324464 0.101163 SUCCESS  62
010101111    4    1    2    0    1    2    2    3  5.635568 0.687978 SUCCESS  63
010110011    3    3    3    3    1    2    2    2  1.650450 0.989919 SUCCESS  64
010110111    2    3    6    1    2    4    2    4  8.743564 0.364388 SUCCESS  65
010111011    1    1    1    1    3    4    3    4  5.824233 0.666913 SUCCESS  66
010111111    0    5    4    2    2    3    1    3  7.644677 0.468925 SUCCESS  67
011000111    3    3    5    0    2    5    6    2 13.953345 0.082990 SUCCESS  68
011001111    3    3    4    4    4    2    3    3  3.785335 0.875953 SUCCESS  69
011010111    1    4    1    1    3    5    3    5  9.528010 0.299727 SUCCESS  70
011011111    0    4    2    5    2    1    3    1  8.366235 0.398537 SUCCESS  71
011101111    1    1    3    1    2    3    3    2  3.156454 0.924159 SUCCESS  72
011111111    2    5    1    2    1    2    2    2  4.914011 0.766726 SUCCESS  73
100000000    3    3    2    4    1    2    3    1  3.345118 0.910872 SUCCESS  74
100010000    2    1    3    0    0    0    2    2  8.710465 0.367306 SUCCESS  75
100100000    1    0    3    2    4    6    2    2 10.186680 0.252167 SUCCESS  76
100101000    0    2    1    3    3    2    1    4  5.698457 0.680967 SUCCESS  77
100110000    3    3    1    3    2    2    5    2  4.318229 0.827331 SUCCESS  78
100111000    3    1    0    3    0    3    4    1  8.177571 0.416320 SUCCESS  79
101000000    7    3    3    5    0    4    1    1 17.216905 0.027928 SUCCESS  80
101000100    5    3    1    1    4    2    2    3  6.012897 0.645787 SUCCESS  81
101001000    2    1    2    4    4    5    2    1  6.860231 0.551785 SUCCESS  82
101001100    2    2    0    2    3    1    1    1  5.446904 0.708915 SUCCESS  83
101010000    5    4    6    3    0    4    2    3 13.168899 0.106169 SUCCESS  84
101010100    2    2    4    3    1    2    3    0  4.914011 0.766726 SUCCESS  85
101011000    1    3    1    2    2    5    4    4  6.923119 0.544950 SUCCESS  86
101011100    2    2    1    0    1    1    1    3  6.231350 0.621335 SUCCESS  87
101100000    2    5    1    2    4    0    1    1  9.087793 0.334944 SUCCESS  88
101100100    5    1    3    2    2    0    2    1  7.393125 0.494871 SUCCESS  89
101101000    6    0    0    2    2    0    3    1 14.046022 0.080574 SUCCESS  90
101101100    3    1    3    2    0    1    2    3  4.788234 0.779952 SUCCESS  91
101110000    1    1    2    3    1    3    3    5  5.887121 0.659874 SUCCESS  92
101110100    2    3    3    0    4    1    1    3  5.761345 0.673945 SUCCESS  93
101111000    3    1    2    4    2    1    4    2  4.192453 0.839356 SUCCESS  94
101111100    2    3    4    2    1    3    2    3  2.560672 0.958842 SUCCESS  95
110000000    0    3    0    2    1    1    1    3  7.926019 0.440730 SUCCESS  96
110000010    2    3    1    2    6    2    3    0  9.276457 0.319514 SUCCESS  97
110000100    6    0    4    4    1    2    4    5 14.800679 0.063139 SUCCESS  98
110001000    2    1    3    1    1    2    1    3  3.878012 0.867958 SUCCESS  99
110001010    2    1    4    0    1    2    5    4  9.276457 0.319514 SUCCESS 100
110010000    2    2    1    0    5    1    2    1  8.114683 0.422349 SUCCESS 101
110010010    0    3    6    2    2    1    0    1 12.414242 0.133656 SUCCESS 102
110010100    1    3    4    2    3    3    1    2  3.345118 0.910872 SUCCESS 103
110011000    5    3    3    3    4    1    5    2  8.022006 0.431323 SUCCESS 104
110011010    2    2    0    4    1    4    1    5  9.276457 0.319514 SUCCESS 105
110100000    3    3    1    4    1    3    2    0  5.761345 0.673945 SUCCESS 106
110100010    5    2    1    1    1    0    1    2  8.899129 0.350877 SUCCESS 107
110100100    2    1    4    2    1    5    2    2  5.887121 0.659874 SUCCESS 108
110101000    4    5    3    1    3    5    1    4  9.716674 0.285477 SUCCESS 109
110101010    2    4    3    2    2    3    3    2  1.776226 0.987120 SUCCESS 110
110101100    3    4    2    4    5    3    2    3  5.480003 0.705254 SUCCESS 111
110110000    2    3    3    5    2    0    0    6 13.638904 0.091676 SUCCESS 112
110110010    4    0    3    1    2    2    1    3  5.698457 0.680967 SUCCESS 113
110110100    4    2    1    3    0    1    2    1  6.420015 0.600293 SUCCESS 114
110111000    1    1    3    3    2    2    3    2  2.372008 0.967432 SUCCESS 115
110111010    3    0    3    1    1    3    2    3  4.851122 0.773363 SUCCESS 116
110111100    1    3    5    2    2    1    7    2 13.764680 0.088109 SUCCESS 117
111000000    1    1    3    2    3    1    2    3  3.156454 0.924159 SUCCESS 118
111000010    3    1    5    5    1    1    6    3 13.890457 0.084666 SUCCESS 119
111000100    3    0    3    3    0    2    0    1  8.836241 0.356298 SUCCESS 120
111000110    2    1    5    4    2    3    4    2  6.138673 0.631702 SUCCESS 121
111001000    1    4    2    0    4    4    1    3  7.581789 0.475349 SUCCESS 122
111001010    1    5    4    2    1    3    3    1  6.797343 0.558648 SUCCESS 123
111001100    4    2    1    2    4    1    4    2  5.102675 0.746548 SUCCESS 124
111010000    4    5    2    5    3    4    2    3  8.147782 0.419169 SUCCESS 125
111010010    2    1    3    0    4    4    4    5  9.528010 0.299727 SUCCESS 126
111010100    2    5    2    1    4    3    0    4  8.554899 0.381222 SUCCESS 127
111010110    3    4    1    4    2    3    3    3  3.596671 0.891559 SUCCESS 128
111011000    2    4    4    2    1    3    3    6  8.806452 0.358886 SUCCESS 129
111011010    3    2    0    1    0    0    3    5 11.504019 0.174743 SUCCESS 130
111011100    0    2    3    4    3    1    4    2  5.887121 0.659874 SUCCESS 131
111100000    1    3    3    2    5    1    1    1  6.608679 0.579380 SUCCESS 132
111100010    3    1    3    0    1    2    4    1  6.482903 0.593305 SUCCESS 133
111100100    1    4    3    2    2    3    4    4  4.444005 0.815009 SUCCESS 134
111100110    4    3    1    2    2    4    4    3  4.444005 0.815009 SUCCESS 135
111101000    2    3    2    5    2    7    2    1 12.980234 0.112531 SUCCESS 136
111101010    2    5    1    1    2    3    1    3  5.824233 0.666913 SUCCESS 137
111101100    2    3    3    2    2    4    2    4  2.686448 0.952469 SUCCESS 138
111101110    0    2    2    3    2    0    4    3  6.545791 0.586333 SUCCESS 139
111110000    0    2    3    5    3    3    2    2  5.950009 0.652832 SUCCESS 140
111110010    0    3    2    1    2    1    2    5  7.393125 0.494871 SUCCESS 141
111110100    1    2    1    2    5    5    2    1  8.429123 0.392713 SUCCESS 142
111110110    2    3    4    1    1    2    2    1  4.003788 0.856782 SUCCESS 143
111111000    3    5    3    3    4    3    1    1  6.138673 0.631702 SUCCESS 144
111111010    2    7    2    1    5    3    1    3 13.827568 0.086372 SUCCESS 145
111111100    3    6    1    2    3    2    3    1  7.707565 0.462545 SUCCESS 146
111111110    2    5    1    2    1    2    2    2  4.914011 0.766726 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    3    1    1    2    1    1    0  7.015796 0.534929 SUCCESS   0
000000011    0    5    1    3    2    1    4    2  8.366235 0.398537 SUCCESS   1
000000101    2    4    3    1    4    0    1    4  7.581789 0.475349 SUCCESS   2
000000111    0    3    2    5    1    1    5    1 10.908238 0.206953 SUCCESS   3
000001001    3    1    2    2    1    2    2    2  2.246232 0.972517 SUCCESS   4
000001011    2    3    7    0    2    1    4    2 13.638904 0.091676 SUCCESS   5
000001101    4    6    3    0    6    0    0    3 19.633131 0.011817 SUCCESS   6
000001111    3    2    3    6    0    2    4    0 11.881348 0.156577 SUCCESS   7
000010001    4    1    2    0    4    5    1    3  9.339345 0.314483 SUCCESS   8
000010011    4    5    2    1    2    4    2    1  6.860231 0.551785 SUCCESS   9
000010101    0    1    3    4    3    4    2    2  5.887121 0.659874 SUCCESS  10
000010111    3    1    7    1    2    1    4    1 13.576016 0.093508 SUCCESS  11
000011001    2    1    2    2    2    2    3    4  2.434896 0.964698 SUCCESS  12
000011011    1    4    6    0    2    0    1    3 13.387352 0.099199 SUCCESS  13
000011101    0    4    1    1    1    0    6    1 14.893356 0.061253 SUCCESS  14
000011111    5    2    4    5    3    3    2    1  7.959118 0.437474 SUCCESS  15
000100011    6    1    2    1    5    4    2    2 11.222678 0.189398 SUCCESS  16
000100101    2    3    3    2    3    1    1    0  4.788234 0.779952 SUCCESS  17
000100111    3    5    1    0    1    6    2    2 12.728682 0.121532 SUCCESS  18
000101001    3    4    2    2    3    1    5    5  7.959118 0.437474 SUCCESS  19
000101011    1    3    0    5    2    2    1    4  8.366235 0.398537 SUCCESS  20
000101101    5    0    1    1    0    2    1    0 12.947135 0.113682 SUCCESS  21
000101111    2    0    5    1    3    1    8    3 20.543354 0.008465 FAILURE  22
000110011    6    1    1    2    3    1    2    3  8.429123 0.392713 SUCCESS  23
000110101    5    2    2    1    2    2    2    2  4.129564 0.845248 SUCCESS  24
000110111    3    3    5    3    3    1    1    1  5.950009 0.652832 SUCCESS  25
000111001    2    0    2    3    2    3    3    1  4.003788 0.856782 SUCCESS  26
000111011    0    3    2    1    1    2    3    0  7.141573 0.521438 SUCCESS  27
000111101    2    2    1    2    2    4    1    4  4.129564 0.845248 SUCCESS  28
000111111    4    3    2    4    2    2    1    0  5.824233 0.666913 SUCCESS  29
001000011    2    1    2    6    2    1    2    4  8.492011 0.386941 SUCCESS  30
001000101    2    3    1    2    5    4    4    2  6.138673 0.631702 SUCCESS  31
001000111    1    1    2    2    3    3    2    2  2.309120 0.970039 SUCCESS  32
001001011    2    5    3    2    3    2    2    0  5.887121 0.659874 SUCCESS  33
001001101    1    0    1    2    3    1    1    3  6.294238 0.614310 SUCCESS  34
001001111    2    4    1    0    2    4    2    3  5.824233 0.666913 SUCCESS  35
001010011    3    2    2    4    3    6    2    5  9.779562 0.280840 SUCCESS  36
001010101    1    1    3    5    5    2    2    1  8.492011 0.386941 SUCCESS  37
001010111    0    4    1    5    1    0    1    3 11.566907 0.171598 SUCCESS  38
001011011    4    3    4    1    1    2    4    0  7.581789 0.475349 SUCCESS  39
001011101    3    5    3    3    3    3    1    2  4.444005 0.815009 SUCCESS  40
001011111    3    1    3    2    3    1    7    4 12.132900 0.145372 SUCCESS  41
001100101    3    2    2    2    2    3    4    2  1.713338 0.988575 SUCCESS  42
001100111    2    3    1    2    0    4    2    4  5.824233 0.666913 SUCCESS  43
001101011    5    0    2    1    4    4    1    2  9.276457 0.319514 SUCCESS  44
001101101    1    1    3    1    2    0    2    7 14.234686 0.075850 SUCCESS  45
001101111    4    3    4    3    2    1    0    2  5.887121 0.659874 SUCCESS  46
001110101    4    1    2    3    3    3    2    6  7.896229 0.443672 SUCCESS  47
001110111    0    4    1    1    0    5    4    0 14.108910 0.078971 SUCCESS  48
001111011    4    4    1    1    1    5    2    3  7.707565 0.462545 SUCCESS  49
001111101    2    2    3    3    1    0    2    5  6.671567 0.572447 SUCCESS  50
001111111    3    4    2    2    2    2    1    1  3.219342 0.919848 SUCCESS  51
010000011    3    1    2    4    3    7    2    3 11.348454 0.182726 SUCCESS  52
010000111    3    2    1    5    1    1    0    6 13.513128 0.095372 SUCCESS  53
010001011    4    0    0    1    5    2    5    4 13.638904 0.091676 SUCCESS  54
010001111    1    2    1    3    3    5    2    4  6.012897 0.645787 SUCCESS  55
010010011    2    1    1    4    3    2    2    4  4.192453 0.839356 SUCCESS  56
010010111    3    5    2    4    2    1    3    2  5.228451 0.732903 SUCCESS  57
010011011    0    1    1    1    2    3    0    4  8.836241 0.356298 SUCCESS  58
010011111    1    4    3    2    1    1    3    3  4.129564 0.845248 SUCCESS  59
010100011    2    1    2    1    2    2    4    2  3.156454 0.924159 SUCCESS  60
010100111    1    2    2    4    2    3    3    2  2.497784 0.961834 SUCCESS  61
010101011    0    2    2    5    3    3    1    2  6.671567 0.572447 SUCCESS  62
010101111    0    2    2    6    3    0    1    3 11.692684 0.165451 SUCCESS  63
010110011    1    4    4    2    2    6    4    5 12.384453 0.134857 SUCCESS  64
010110111    2    2    4    0    5    3    2    0  9.213569 0.324601 SUCCESS  65
010111011    3    3    1    3    2    4    1    2  3.345118 0.910872 SUCCESS  66
010111111    3    1    2    1    2    2    1    6  8.366235 0.398537 SUCCESS  67
011000111    2    3    1    3    2    4    1    4  4.255341 0.833382 SUCCESS  68
011001111    1    2    1    1    2    3    2    4  4.003788 0.856782 SUCCESS  69
011010111    3    1    1    3    3    0    3    3  4.914011 0.766726 SUCCESS  70
011011111    3    3    2    2    4    2    0    1  4.914011 0.766726 SUCCESS  71
011101111    1    5    0    1    1    4    3    1  9.935127 0.269609 SUCCESS  72
011111111    2    2    4    1    0    3    1    4  6.608679 0.579380 SUCCESS  73
100000000    1    3    1    1    2    1    1    0  7.015796 0.534929 SUCCESS  74
